3.663429408176534707e+01,7.137042099057894218e-01,2.757027494165905779e+01,2.809498043799165146e+01,8.155092952533259387e-01,1.477718045472653507e+00,3.483496398212301415e+01,1.539077431628791715e+02,1.080172057612747238e+01,2.722050240534960608e+01,1.534511615545800680e+02,1.080998813238895195e+01,1.202157193755964748e+01,1.588493258245734125e+02,1.110703513007611321e+01,0.000000000000000000e+00
4.205452870658951525e+01,4.592999960583347141e-01,2.600516547875331952e+01,2.812540421073430608e+01,6.736242624448771643e-01,1.420073488726629085e+00,3.405186814556112296e+01,1.552008688912594607e+02,1.049875848439971726e+01,2.957461120065482163e+01,1.515553384418479936e+02,1.014163180209372150e+01,1.591327219093924228e+01,1.562656639656763105e+02,9.682904522636119893e+00,0.000000000000000000e+00
3.066012841365736108e+01,2.699276801046058605e+00,2.747228672023010887e+01,3.143654391400894710e+01,1.847182418356267952e+00,1.522935833638454639e+00,3.325948601062867738e+01,1.556550156634531277e+02,1.077736646971655432e+01,2.372926354534932969e+01,1.555031215748694251e+02,1.193209786966252928e+01,5.349914517160211602e+00,1.651187376996881824e+02,9.352849238184528957e+00,0.000000000000000000e+00
3.462833381903622865e+01,5.514176175100164556e+00,2.853606462396089327e+01,2.730338698188078794e+01,1.724109639680577954e+00,1.783485420302343583e+00,2.664040392380837474e+01,1.613515785517270729e+02,6.375208953846397186e+00,2.103514451607106039e+01,1.579154781441091586e+02,6.819642674597503174e+00,3.192658770340439656e+00,1.711985822035771037e+02,5.649124305327346995e+00,0.000000000000000000e+00
2.628108118891858069e+01,9.375649339113257597e+00,2.640994093670311216e+01,2.780403312397953286e+01,1.423687928503751365e+00,1.646780199595983429e+00,3.638393569366855473e+01,1.524947277627206006e+02,1.483179633013636867e+01,2.909297720408245880e+01,1.523321235331538901e+02,1.441904033359894832e+01,1.332743091549480496e+01,1.606532738930115443e+02,1.221599108760781682e+01,0.000000000000000000e+00
2.697580284132204298e+01,4.753128687159343002e+00,2.250419371309246586e+01,2.462503599519301645e+01,1.336512804383523267e+00,7.104666575877635060e-01,3.996183187138319681e+01,1.471464892090277772e+02,1.334984375942158685e+01,3.984603718722901533e+01,1.412966179918784917e+02,1.427250996622604617e+01,2.522330915668741369e+01,1.474860690921454420e+02,1.320982154649952633e+01,0.000000000000000000e+00
2.445946612957697397e+01,4.708012215016822211e+00,2.172684418049922428e+01,2.699714286379623118e+01,1.402669858391373925e+00,2.549561900838521300e+00,4.731965841723862098e+01,1.389085457256264533e+02,2.154507263305308840e+01,4.714540994299770205e+01,1.362364826535832947e+02,2.292418638553883525e+01,3.834819901678195464e+01,1.373627370708672970e+02,1.765213403444783680e+01,0.000000000000000000e+00
2.640330172502246953e+01,6.079368668684072219e+00,2.483039341633566011e+01,2.575128835458749066e+01,1.555462793133554511e+00,2.076295110699872826e+00,5.022719300156383326e+01,1.359769133803261525e+02,1.829462169478311040e+01,5.234867539623341770e+01,1.309279058411222820e+02,2.028434362119554280e+01,4.124175281337422660e+01,1.353836753149006427e+02,1.594562139432231085e+01,0.000000000000000000e+00
2.905085002405547101e+01,4.239720468902228312e+00,2.311339911362134814e+01,2.576774013672525498e+01,1.294863774145935009e+00,1.459260986721660158e+00,4.961128782519430303e+01,1.361901000505810657e+02,1.614108016995794870e+01,5.083141822238822982e+01,1.297440475862049141e+02,1.759834307026062916e+01,4.040730748002228268e+01,1.330574221456535042e+02,1.363991773433130028e+01,0.000000000000000000e+00
2.960950771629816458e+01,2.901353161864827612e+00,2.599926001000422815e+01,2.661023690963411781e+01,4.801058974753010244e-01,1.821685904532276412e+00,4.719826358541308053e+01,1.382110757733062485e+02,1.602594341653407994e+01,5.086277164136125606e+01,1.302444138936001536e+02,1.838348692883899105e+01,4.207378661828617794e+01,1.323231267616852165e+02,1.469008228204269173e+01,0.000000000000000000e+00
